Familia;Formato;Color;Modelo;;Imagen;Desc._Familia;Desc._Articulo;Estado;Tarifa;Tarifa_Cial.;PV_Calidad_100;Grupo_Tarifa;Desc._Caja;Desc._Marca;Desc._Envase;EAN13;;Cod._SASO;UM;Pz/Caja;M2/Caja;Cj/Pallet;M2/Pallet;Kg/Caja;Kg/Pallet;Largo_PL_cm;Ancho_PL_cm;Alto_PL_cm;Remontable;Espesor_(mm);Fecha_de_alta;Desc._Marca_web;Desc._Serie_promo;Desc._Familia_web;Id._Articulo;Moodboard;Coleccion_web;Serie_web;Efecto_web;Gama_web;Tipo_de_uso;Tipo_complementario;Tipo_clasificacion;Acabado_pieza_web;Variacion_cromatica;Relieve_web;Relieve;Texturizado;Graficas;UNE-EN_ISO_10545-7;UNE_41901:2017_EX;Deslizamiento_DIN_51130;DIN_51097;Grupo_B(X)_UNE-EN_14411;Tipo_baldosa;PTV_(DRY);PTV_(WET);UPEC;DCOF_ANSI_A326.3;Resistencia_flexion;Marca_web;Ref._Catalogo;Formato;Catalogo_web;URL_imagen_PIM;Estado_PIM;Ancho;Alto;Espesor_mm;area;Medida;Nombre;Color_ok;Imagen_web;Num_Pagina
21;590;344;99;0215903440099;SI;PZ ESP.PEDRA;30x30(7)Malla ES.OMNIA ASH;A;SI;SI;57.7500;MOS7;PAMESA;PAMESA;E/42/11;8429991549459;;;M2;11;1.00;42;42.00;23.10;990.20;120.00;80.00;;;;24/07/2019;PAMESA;ESSENTIAL;GRES PORCELNICO;0215903440099;;SOLID;OMNIA;CEMENTO;;POLIVALENTE;MALLA;MOSAICO;MATE RECTIFICADO;;;NO;;;;CLASE 1;;;GRUPO BIa;UGL No esmaltado;;;NO;;1600-2400 N - 35-45 N/mm2;1;021.590.0344.00099;30x30(7)Malla;CATLOGO PAMESA;;;30;30;;900;30x30;ES.OMNIA, Malla (7);ASH;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0215903440099.jpg;255
21;590;7;99;0215900070099;SI;PZ ESP.PEDRA;30x30(7)Malla ES.OMNIA BEIGE;A;SI;SI;57.7500;MOS7;PAMESA;PAMESA;E/42/11;8429991549145;;;M2;11;1.00;42;42.00;23.10;990.20;120.00;80.00;;;;24/07/2019;PAMESA;ESSENTIAL;GRES PORCELNICO;0215900070099;;SOLID;OMNIA;CEMENTO;;POLIVALENTE;MALLA;MOSAICO;MATE RECTIFICADO;;;NO;;;;CLASE 1;;;GRUPO BIa;UGL No esmaltado;;;NO;;1600-2400 N - 35-45 N/mm2;1;021.590.0007.00099;30x30(7)Malla;CATLOGO PAMESA;;;30;30;;900;30x30;ES.OMNIA, Malla (7);BEIGE;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0215900070099.jpg;255
21;590;260;99;0215902600099;SI;PZ ESP.PEDRA;30x30(7)Malla ES.OMNIA NEUTRO;A;SI;SI;57.7500;MOS7;PAMESA;PAMESA;E/42/11;8429991549411;;;M2;11;1.00;42;42.00;23.10;990.20;120.00;80.00;;;;24/07/2019;PAMESA;ESSENTIAL;GRES PORCELNICO;0215902600099;;SOLID;OMNIA;CEMENTO;;POLIVALENTE;MALLA;MOSAICO;MATE RECTIFICADO;;;NO;;;;CLASE 1;;;GRUPO BIa;UGL No esmaltado;;;NO;;1600-2400 N - 35-45 N/mm2;1;021.590.0260.00099;30x30(7)Malla;CATLOGO PAMESA;;;30;30;;900;30x30;ES.OMNIA, Malla (7);NEUTRO;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0215902600099.jpg;255
21;590;160;99;0215901600099;SI;PZ ESP.PEDRA;30x30(7)Malla ES.OMNIA NOCE;A;SI;SI;57.7500;MOS7;PAMESA;PAMESA;E/42/11;8429991549312;;;M2;11;1.00;42;42.00;23.10;990.20;120.00;80.00;;;;24/07/2019;PAMESA;ESSENTIAL;GRES PORCELNICO;0215901600099;;SOLID;OMNIA;CEMENTO;;POLIVALENTE;MALLA;MOSAICO;MATE RECTIFICADO;;;NO;;;;CLASE 1;;;GRUPO BIa;UGL No esmaltado;;;NO;;1600-2400 N - 35-45 N/mm2;1;021.590.0160.00099;30x30(7)Malla;CATLOGO PAMESA;;;30;30;;900;30x30;ES.OMNIA, Malla (7);NOCE;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0215901600099.jpg;255
21;590;119;99;0215901190099;SI;PZ ESP.PEDRA;30x30(7)Malla ES.OMNIA SAND;A;SI;SI;57.7500;MOS7;PAMESA;PAMESA;E/42/11;8429991549268;;;M2;11;1.00;42;42.00;23.10;990.20;120.00;80.00;;;;24/07/2019;PAMESA;ESSENTIAL;GRES PORCELNICO;0215901190099;;SOLID;OMNIA;CEMENTO;;POLIVALENTE;MALLA;MOSAICO;MATE RECTIFICADO;;;NO;;;;CLASE 1;;;GRUPO BIa;UGL No esmaltado;;;NO;;1600-2400 N - 35-45 N/mm2;1;021.590.0119.00099;30x30(7)Malla;CATLOGO PAMESA;;;30;30;;900;30x30;ES.OMNIA, Malla (7);SAND;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0215901190099.jpg;255
17;120;364;15925;0171200038762;SI;REC.GLASS;120x120 PAMSTONE DESERT;A;SI;SI;0.0000;;PAMESA;PAMESA;23/36/01;8429991182892;;8429991773199;M2;1;1.44;36;51.84;34.36;1,276.96;126.00;126.00;71.00;;;03/10/2025;PAMESA;PAMESA;GRES PORCELNICO;0171200038762;;SOLID;PAMSTONE;PIEDRA;;POLIVALENTE;BASE;BASE;MATE RECTIFICADO;VARIACION MODERADA;;SI;;;;CLASE 1;;;GRUPO BIa;GL Esmaltado;;;NO;;1600-2400 N - 35-45 N/mm2;1;017.120.0364.15925;120X120;CATLOGO PAMESA;;;120;120;10,2;14400;120x120;PAMSTONE;DESERT;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0171200038762.jpg;???
17;120;161;15925;0171200038756;SI;REC.GLASS;120x120 PAMSTONE GREY;A;SI;SI;0.0000;;PAMESA;PAMESA;23/36/01;8429991182885;;8429991773199;M2;1;1.44;36;51.84;34.36;1,276.96;126.00;126.00;71.00;;;03/10/2025;PAMESA;PAMESA;GRES PORCELNICO;0171200038756;;SOLID;PAMSTONE;PIEDRA;;POLIVALENTE;BASE;BASE;MATE RECTIFICADO;VARIACION MODERADA;;SI;;;;CLASE 1;;;GRUPO BIa;GL Esmaltado;;;NO;;1600-2400 N - 35-45 N/mm2;1;017.120.0161.15925;120X120;CATLOGO PAMESA;;;120;120;10,2;14400;120x120;PAMSTONE;GREY;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0171200038756.jpg;???
17;120;667;15925;0171200038479;SI;REC.GLASS;120x120 PAMSTONE ICE;A;SI;SI;0.0000;;PAMESA;PAMESA;23/36/01;8429991181833;;8429991773199;M2;1;1.44;36;51.84;34.36;1,276.96;126.00;126.00;71.00;;;01/10/2025;PAMESA;PAMESA;GRES PORCELNICO;0171200038479;;SOLID;PAMSTONE;PIEDRA;;POLIVALENTE;BASE;BASE;MATE RECTIFICADO;VARIACION MODERADA;;SI;;;;CLASE 1;;;GRUPO BIa;GL Esmaltado;;;NO;;1600-2400 N - 35-45 N/mm2;1;017.120.0667.15925;120X120;CATLOGO PAMESA;;;120;120;10,2;14400;120x120;PAMSTONE;ICE;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0171200038479.jpg;???
17;120;1074;15925;0171200038765;SI;REC.GLASS;120x120 PAMSTONE LAVA;A;SI;SI;0.0000;;PAMESA;PAMESA;23/36/01;8429991182922;;8429991773199;M2;1;1.44;36;51.84;34.36;1,276.96;126.00;126.00;71.00;;;03/10/2025;PAMESA;PAMESA;GRES PORCELNICO;0171200038765;;SOLID;PAMSTONE;PIEDRA;;POLIVALENTE;BASE;BASE;MATE RECTIFICADO;VARIACION MODERADA;;SI;;;;CLASE 1;;;GRUPO BIa;GL Esmaltado;;;NO;;1600-2400 N - 35-45 N/mm2;1;017.120.1074.15925;120X120;CATLOGO PAMESA;;;120;120;10,2;14400;120x120;PAMSTONE;LAVA;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0171200038765.jpg;???
17;120;240;15925;0171200038763;SI;REC.GLASS;120x120 PAMSTONE MOKA;A;SI;SI;0.0000;;PAMESA;PAMESA;23/36/01;8429991182908;;8429991773199;M2;1;1.44;36;51.84;34.36;1,276.96;126.00;126.00;71.00;;;03/10/2025;PAMESA;PAMESA;GRES PORCELNICO;0171200038763;;SOLID;PAMSTONE;PIEDRA;;POLIVALENTE;BASE;BASE;MATE RECTIFICADO;VARIACION MODERADA;;SI;;;;CLASE 1;;;GRUPO BIa;GL Esmaltado;;;NO;;1600-2400 N - 35-45 N/mm2;1;017.120.0240.15925;120X120;CATLOGO PAMESA;;;120;120;10,2;14400;120x120;PAMSTONE;MOKA;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0171200038763.jpg;???
17;120;169;15925;0171200038764;SI;REC.GLASS;120x120 PAMSTONE PEARL;A;SI;SI;0.0000;;PAMESA;PAMESA;23/36/01;8429991182915;;8429991773199;M2;1;1.44;36;51.84;34.36;1,276.96;126.00;126.00;71.00;;;03/10/2025;PAMESA;PAMESA;GRES PORCELNICO;0171200038764;;SOLID;PAMSTONE;PIEDRA;;POLIVALENTE;BASE;BASE;MATE RECTIFICADO;VARIACION MODERADA;;SI;;;;CLASE 1;;;GRUPO BIa;GL Esmaltado;;;NO;;1600-2400 N - 35-45 N/mm2;1;017.120.0169.15925;120X120;CATLOGO PAMESA;;;120;120;10,2;14400;120x120;PAMSTONE;PEARL;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0171200038764.jpg;???
17;250;364;15925;0172500038768;SI;REC.GLASS;60x120(n) PAMSTONE DESERT;A;SI;SI;0.0000;;PAMESA;PAMESA;L/36/02 RF;8429991182946;;8429991773199;M2;2;1.44;36;51.84;28.62;1,055.32;122.00;84.00;73.50;;;03/10/2025;PAMESA;PAMESA;GRES PORCELNICO;0172500038768;;SOLID;PAMSTONE;PIEDRA;;POLIVALENTE;BASE;BASE;MATE RECTIFICADO;VARIACION MODERADA;;;;;;;;;GRUPO BIa;GL Esmaltado;;;NO;;1600-2400 N - 35-45 N/mm2;1;017.250.0364.15925;60X120(n);CATLOGO PAMESA;;;60;120;9;7200;60x120;PAMSTONE;DESERT;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0172500038768.jpg;???
17;250;161;15925;0172500038767;SI;REC.GLASS;60x120(n) PAMSTONE GREY;A;SI;SI;0.0000;;PAMESA;PAMESA;L/36/02 RF;8429991182939;;8429991773199;M2;2;1.44;36;51.84;28.62;1,055.32;122.00;84.00;73.50;;;03/10/2025;PAMESA;PAMESA;GRES PORCELNICO;0172500038767;;SOLID;PAMSTONE;PIEDRA;;POLIVALENTE;BASE;BASE;MATE RECTIFICADO;VARIACION MODERADA;;;;;;;;;GRUPO BIa;GL Esmaltado;;;NO;;1600-2400 N - 35-45 N/mm2;1;017.250.0161.15925;60X120(n);CATLOGO PAMESA;;;60;120;9;7200;60x120;PAMSTONE;GREY;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0172500038767.jpg;???
17;250;667;15925;0172500038480;SI;REC.GLASS;60x120(n) PAMSTONE ICE;A;SI;SI;0.0000;;PAMESA;PAMESA;F/50/02;8429991181840;;8429991773199;M2;2;1.44;50;72.00;25.00;1,270.00;120.00;80.00;;;;01/10/2025;PAMESA;PAMESA;GRES PORCELNICO;0172500038480;;SOLID;PAMSTONE;PIEDRA;;POLIVALENTE;BASE;BASE;MATE RECTIFICADO;VARIACION MODERADA;;;;;;;;;GRUPO BIa;GL Esmaltado;;;NO;;1600-2400 N - 35-45 N/mm2;1;017.250.0667.15925;60x120(n);CATLOGO PAMESA;;;60;120;9;7200;60x120;PAMSTONE;ICE;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0172500038480.jpg;???
17;250;1074;15925;0172500038771;SI;REC.GLASS;60x120(n) PAMSTONE LAVA;A;SI;SI;0.0000;;PAMESA;PAMESA;L/36/02 RF;8429991182977;;8429991773199;M2;2;1.44;36;51.84;28.62;1,055.32;122.00;84.00;73.50;;;03/10/2025;PAMESA;PAMESA;GRES PORCELNICO;0172500038771;;SOLID;PAMSTONE;PIEDRA;;POLIVALENTE;BASE;BASE;MATE RECTIFICADO;VARIACION MODERADA;;;;;;;;;GRUPO BIa;GL Esmaltado;;;NO;;1600-2400 N - 35-45 N/mm2;1;017.250.1074.15925;60X120(n);CATLOGO PAMESA;;;60;120;9;7200;60x120;PAMSTONE;LAVA;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0172500038771.jpg;???
17;250;240;15925;0172500038769;SI;REC.GLASS;60x120(n) PAMSTONE MOKA;A;SI;SI;0.0000;;PAMESA;PAMESA;L/36/02 RF;8429991182953;;8429991773199;M2;2;1.44;36;51.84;28.62;1,055.32;122.00;84.00;73.50;;;03/10/2025;PAMESA;PAMESA;GRES PORCELNICO;0172500038769;;SOLID;PAMSTONE;PIEDRA;;POLIVALENTE;BASE;BASE;MATE RECTIFICADO;VARIACION MODERADA;;;;;;;;;GRUPO BIa;GL Esmaltado;;;NO;;1600-2400 N - 35-45 N/mm2;1;017.250.0240.15925;60X120(n);CATLOGO PAMESA;;;60;120;9;7200;60x120;PAMSTONE;MOKA;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0172500038769.jpg;???
17;250;169;15925;0172500038770;SI;REC.GLASS;60x120(n) PAMSTONE PEARL;A;SI;SI;0.0000;;PAMESA;PAMESA;L/36/02 RF;8429991182960;;8429991773199;M2;2;1.44;36;51.84;28.62;1,055.32;122.00;84.00;73.50;;;03/10/2025;PAMESA;PAMESA;GRES PORCELNICO;0172500038770;;SOLID;PAMSTONE;PIEDRA;;POLIVALENTE;BASE;BASE;MATE RECTIFICADO;VARIACION MODERADA;;;;;;;;;GRUPO BIa;GL Esmaltado;;;NO;;1600-2400 N - 35-45 N/mm2;1;017.250.0169.15925;60X120(n);CATLOGO PAMESA;;;60;120;9;7200;60x120;PAMSTONE;PEARL;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0172500038770.jpg;???
17;250;364;15905;0172500038799;SI;REC.GLASS;60x120(n) RLV.PAMSTONE DESERT;A;SI;SI;0.0000;;PAMESA;PAMESA;L/36/02 RF;8429991183066;;8429991773199;M2;2;1.44;36;51.84;28.62;1,055.32;122.00;84.00;73.50;;;03/10/2025;PAMESA;PAMESA;GRES PORCELNICO;0172500038799;;SOLID;PAMSTONE;PIEDRA;;POLIVALENTE;DECORADO;RLV DECORADO;MATE RECTIFICADO;VARIACION MODERADA;;;;;;;;;GRUPO BIa;GL Esmaltado;;;NO;;1600-2400 N - 35-45 N/mm2;1;017.250.0364.15905;60X120(n);CATLOGO PAMESA;;;60;120;9;7200;60x120;RLV.PAMSTONE;DESERT;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0172500038799.jpg;???
17;250;161;15905;0172500038795;SI;REC.GLASS;60x120(n) RLV.PAMSTONE GREY;A;SI;SI;0.0000;;PAMESA;PAMESA;L/36/02 RF;8429991183035;;8429991773199;M2;2;1.44;36;51.84;28.62;1,055.32;122.00;84.00;73.50;;;03/10/2025;PAMESA;PAMESA;GRES PORCELNICO;0172500038795;;SOLID;PAMSTONE;PIEDRA;;POLIVALENTE;DECORADO;RLV DECORADO;MATE RECTIFICADO;VARIACION MODERADA;;;;;;;;;GRUPO BIa;GL Esmaltado;;;NO;;1600-2400 N - 35-45 N/mm2;1;017.250.0161.15905;60X120(n);CATLOGO PAMESA;;;60;120;9;7200;60x120;RLV.PAMSTONE;GREY;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0172500038795.jpg;???
17;250;667;15905;0172500038093;SI;REC.GLASS;60x120(n) RLV.PAMSTONE ICE;A;SI;SI;0.0000;;PAMESA;PAMESA;L/36/02 RF;8429991180478;;8429991773199;M2;2;1.44;36;51.84;28.62;1,055.32;122.00;84.00;73.50;;;29/09/2025;PAMESA;PAMESA;GRES PORCELNICO;0172500038093;;SOLID;PAMSTONE;PIEDRA;;POLIVALENTE;DECORADO;RLV DECORADO;MATE RECTIFICADO;VARIACION MODERADA;;;;;;;;;GRUPO BIa;GL Esmaltado;;;NO;;1600-2400 N - 35-45 N/mm2;1;017.250.0667.15905;60X120(n);CATLOGO PAMESA;;;60;120;9;7200;60x120;RLV.PAMSTONE;ICE;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0172500038093.jpg;???
17;250;1074;15905;0172500038800;SI;REC.GLASS;60x120(n) RLV.PAMSTONE LAVA;A;SI;SI;0.0000;;PAMESA;PAMESA;L/36/02 RF;8429991183073;;8429991773199;M2;2;1.44;36;51.84;28.62;1,055.32;122.00;84.00;73.50;;;03/10/2025;PAMESA;PAMESA;GRES PORCELNICO;0172500038800;;SOLID;PAMSTONE;PIEDRA;;POLIVALENTE;DECORADO;RLV DECORADO;MATE RECTIFICADO;VARIACION MODERADA;;;;;;;;;GRUPO BIa;GL Esmaltado;;;NO;;1600-2400 N - 35-45 N/mm2;1;017.250.1074.15905;60X120(n);CATLOGO PAMESA;;;60;120;9;7200;60x120;RLV.PAMSTONE;LAVA;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0172500038800.jpg;???
17;250;240;15905;0172500038796;SI;REC.GLASS;60x120(n) RLV.PAMSTONE MOKA;A;SI;SI;0.0000;;PAMESA;PAMESA;L/36/02 RF;8429991183042;;8429991773199;M2;2;1.44;36;51.84;28.62;1,055.32;122.00;84.00;73.50;;;03/10/2025;PAMESA;PAMESA;GRES PORCELNICO;0172500038796;;SOLID;PAMSTONE;PIEDRA;;POLIVALENTE;DECORADO;RLV DECORADO;MATE RECTIFICADO;VARIACION MODERADA;;;;;;;;;GRUPO BIa;GL Esmaltado;;;NO;;1600-2400 N - 35-45 N/mm2;1;017.250.0240.15905;60X120(n);CATLOGO PAMESA;;;60;120;9;7200;60x120;RLV.PAMSTONE;MOKA;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0172500038796.jpg;???
17;250;169;15905;0172500038797;SI;REC.GLASS;60x120(n) RLV.PAMSTONE PEARL;A;SI;SI;0.0000;;PAMESA;PAMESA;L/36/02 RF;8429991183059;;8429991773199;M2;2;1.44;36;51.84;28.62;1,055.32;122.00;84.00;73.50;;;03/10/2025;PAMESA;PAMESA;GRES PORCELNICO;0172500038797;;SOLID;PAMSTONE;PIEDRA;;POLIVALENTE;DECORADO;RLV DECORADO;MATE RECTIFICADO;VARIACION MODERADA;;;;;;;;;GRUPO BIa;GL Esmaltado;;;NO;;1600-2400 N - 35-45 N/mm2;1;017.250.0169.15905;60X120(n);CATLOGO PAMESA;;;60;120;9;7200;60x120;RLV.PAMSTONE;PEARL;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0172500038797.jpg;???
33;120;108;13997;0331200021680;SI;POLIMAT;120x120 ANTIC.PATAGONIA WHITE;A;SI;SI;51.0000;SOL51;PAMESA;PAMESA;23/36/01;8429991865399;;8429991773199;M2;1;1.44;36;51.84;34.36;1,276.96;126.00;126.00;71.00;;;09/11/2023;PAMESA;PAMESA;ANTIC GRES PORCELNICO RECTF.;0331200021680;;SOLID;PATAGONIA;PIEDRA;;POLIVALENTE;;BASE;;;NO;NO;;;;CLASE 0;;;GRUPO BIa;GL Esmaltado;;;NO;;1600-2400 N - 35-45 N/mm2;1;033.120.0108.13997;120X120;CATLOGO PAMESA;;;120;120;10,2;14400;120x120;ANTIC.PATAGONIA;WHITE;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0331200021680.jpg;259
105;120;108;13997;1051200037970;SI;GRANILLA POLIMAT;120x120 ANTIC.PATAGONIA WHITE;A;SI;SI;51.0000;SOL51;PAMESA;PAMESA;23/36/01;8429991865399;;8429991773199;M2;1;1.44;36;51.84;34.36;1,276.96;126.00;126.00;71.00;;;25/09/2025;PAMESA;PAMESA;ANTIC GRES PORCELNICO RECTF.;1051200037970;;SOLID;PATAGONIA;PIEDRA;;POLIVALENTE;;BASE;;;;NO;;;;CLASE 0;;;GRUPO BIa;GL Esmaltado;;;NO;;1600-2400 N - 35-45 N/mm2;1;105.120.0108.13997;120X120;CATLOGO PAMESA;;;120;120;10,2;14400;120x120;ANTIC.PATAGONIA;WHITE;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/1051200037970.jpg;259
33;869;108;13997;0338690021680;SI;POLIMAT;60x120 ANTIC.PATAGONIA WHITE;A;SI;SI;37.5000;SOL53;PAMESA;PAMESA;L/32/02;8429991865306;;8429991773199;M2;2;1.44;32;46.08;34.25;1,121.00;122.00;84.00;75.00;;10.50;09/11/2023;PAMESA;PAMESA;ANTIC GRES PORCELNICO RECTF.;0338690021680;;SOLID;PATAGONIA;PIEDRA;;POLIVALENTE;;BASE;;;NO;NO;;;;CLASE 0;;;GRUPO BIa;GL Esmaltado;;;NO;;1600-2400 N - 35-45 N/mm2;1;033.869.0108.13997;60X120 RF;CATLOGO PAMESA;;;60;120;10,5;7200;60x120;ANTIC.PATAGONIA;WHITE;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0338690021680.jpg;259
105;869;108;13997;1058690037969;SI;GRANILLA POLIMAT;60x120 ANTIC.PATAGONIA WHITE;A;SI;SI;37.5000;SOL53;PAMESA;PAMESA;L/32/02;8429991865306;;8429991773199;M2;2;1.44;32;46.08;34.25;1,121.00;122.00;84.00;75.00;;10.50;25/09/2025;PAMESA;PAMESA;ANTIC GRES PORCELNICO RECTF.;1058690037969;;SOLID;PATAGONIA;PIEDRA;;POLIVALENTE;;BASE;;;;NO;;;;CLASE 0;;;GRUPO BIa;GL Esmaltado;;;NO;;1600-2400 N - 35-45 N/mm2;1;105.869.0108.13997;60X120 RF;CATLOGO PAMESA;;;60;120;10,5;7200;60x120;ANTIC.PATAGONIA;WHITE;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/1058690037969.jpg;259
17;869;108;15491;0178690030072;SI;REC.GLASS;60x120 PATAGONIA SATIN WHITE;A;SI;SI;0.0000;SOL25;PAMESA;PAMESA;L/32/02;8429991145439;;8429991773199;M2;2;1.44;32;46.08;34.25;1,121.00;122.00;84.00;75.00;;10.50;26/05/2025;PAMESA;PAMESA;GRES PORCELNICO;0178690030072;;SOLID;PATAGONIA;PIEDRA;;POLIVALENTE;BASE;BASE;SATEN RECTIFICADO;VARIACION ALTA;;NO;;;;CLASE 0;;;GRUPO BIa;GL Esmaltado;;;NO;;1600-2400 N - 35-45 N/mm2;1;017.869.0108.15491;60X120 RF;CATLOGO PAMESA;;;60;120;10,5;7200;60x120;PATAGONIA SATIN;WHITE;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0178690030072.jpg;259
33;120;150;14015;0331200021763;SI;POLIMAT;120x120 ANTIC.GRE PIETRA DI BIANCO;A;SI;SI;0.0000;SOL51;PAMESA;PAMESA;23/36/01;;;8429991773199;M2;1;1.44;36;51.84;34.36;1,276.96;126.00;126.00;71.00;;;29/11/2023;PAMESA;PAMESA;ANTIC GRES PORCELNICO RECTF.;0331200021763;;SOLID;PIETRA DI GRE;PIEDRA;;POLIVALENTE;;BASE;;;NO;NO;;;;CLASE 0;;;GRUPO BIa;GL Esmaltado;;;NO;;1600-2400 N - 35-45 N/mm2;1;033.120.0150.14015;120X120;CATLOGO PAMESA;;;120;120;10,2;14400;120x120;ANTIC.GRE PIETRA DI;BIANCO;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0331200021763.jpg;263
105;120;150;14015;1051200037963;SI;GRANILLA POLIMAT;120x120 ANTIC.GRE PIETRA DI BIANCO;A;SI;SI;0.0000;SOL51;PAMESA;PAMESA;23/36/01;8429991868475;;8429991773199;M2;1;1.44;36;51.84;34.36;1,276.96;126.00;126.00;71.00;;;25/09/2025;PAMESA;PAMESA;ANTIC GRES PORCELNICO RECTF.;1051200037963;;SOLID;PIETRA DI GRE;PIEDRA;;POLIVALENTE;;BASE;;;;;;;;;;;GRUPO BIa;GL Esmaltado;;;NO;;1600-2400 N - 35-45 N/mm2;1;105.120.0150.14015;120X120;CATLOGO PAMESA;;;120;120;10,2;14400;120x120;ANTIC.GRE PIETRA DI;BIANCO;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/1051200037963.jpg;263
33;120;96;14015;0331200021759;SI;POLIMAT;120x120 ANTIC.GRE PIETRA DI CREMA;A;SI;SI;0.0000;SOL51;PAMESA;PAMESA;23/36/01;;;8429991773199;M2;1;1.44;36;51.84;34.36;1,276.96;126.00;126.00;71.00;;;29/11/2023;PAMESA;PAMESA;ANTIC GRES PORCELNICO RECTF.;0331200021759;;SOLID;PIETRA DI GRE;PIEDRA;;POLIVALENTE;;BASE;;;NO;NO;;;;CLASE 0;;;GRUPO BIa;GL Esmaltado;;;NO;;1600-2400 N - 35-45 N/mm2;1;033.120.0096.14015;120X120;CATLOGO PAMESA;;;120;120;10,2;14400;120x120;ANTIC.GRE PIETRA DI;CREMA;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0331200021759.jpg;263
105;120;96;14015;1051200037961;SI;GRANILLA POLIMAT;120x120 ANTIC.GRE PIETRA DI CREMA;A;SI;SI;0.0000;SOL51;PAMESA;PAMESA;23/36/01;8429991868437;;8429991773199;M2;1;1.44;36;51.84;34.36;1,276.96;126.00;126.00;71.00;;;25/09/2025;PAMESA;PAMESA;ANTIC GRES PORCELNICO RECTF.;1051200037961;;SOLID;PIETRA DI GRE;PIEDRA;;POLIVALENTE;;BASE;;;;;;;;;;;GRUPO BIa;GL Esmaltado;;;NO;;1600-2400 N - 35-45 N/mm2;1;105.120.0096.14015;120X120;CATLOGO PAMESA;;;120;120;10,2;14400;120x120;ANTIC.GRE PIETRA DI;CREMA;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/1051200037961.jpg;263
33;120;213;14015;0331200021761;SI;POLIMAT;120x120 ANTIC.GRE PIETRA DI GRIGIO;A;SI;SI;0.0000;SOL51;PAMESA;PAMESA;23/36/01;;;8429991773199;M2;1;1.44;36;51.84;34.36;1,276.96;126.00;126.00;71.00;;;29/11/2023;PAMESA;PAMESA;ANTIC GRES PORCELNICO RECTF.;0331200021761;;SOLID;PIETRA DI GRE;PIEDRA;;POLIVALENTE;;BASE;;;NO;NO;;;;CLASE 0;;;GRUPO BIa;GL Esmaltado;;;NO;;1600-2400 N - 35-45 N/mm2;1;033.120.0213.14015;120X120;CATLOGO PAMESA;;;120;120;10,2;14400;120x120;ANTIC.GRE PIETRA DI;GRIGIO;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0331200021761.jpg;263
